site_spp,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
Richmond_Eucalyptus_saligna,21.081875867874967,20.82236875003667,20.582799436857048,6.101435599050717,5.133515943357115,4.704840585837245,0.6238,0.4935546954108778,0.4474933470175324,4.64,4.64,4.64,32.72422760299692,31.394647500944753,30.75287346236189,24.34528741592434,24.52032029094265,24.59780551053029,-1.8526451231762493,-1.5677063088355168,-1.4537307830992237,False,False,False,-0.2,1843.8,23.128,0.9162,101.5,38.73229185,41,10.3,23.4,5.106,31.45128,0.6238,4.64,-1.25,25.528
Richmond_Eucalyptus_saligna,21.10376191737318,20.717108591872734,20.31101271052968,6.561894785867566,5.271368542768848,4.602829311082657,0.6474,0.4825516640712058,0.4117723035982693,4.64,4.64,4.64,32.81731005354942,31.181832102848826,30.14409062100212,24.478737085652337,24.70769639764602,24.828949821304807,-1.995114530346616,-1.624694071703663,-1.4252369016651505,False,False,False,-0.2,1838.0,23.346,0.9754,101.5,38.63501985,41,10.4666666666667,26.42,5.62,30.701475,0.6474,4.64,-1.15,25.946
Richmond_Eucalyptus_saligna,20.09540801135879,20.535358680414635,20.0075180985305,5.064686974406975,5.324994664607599,4.551309007581783,0.4202,0.4444907540440253,0.3697529234419968,4.64,4.64,4.64,30.463649811784986,30.709031637050032,29.418222266640228,24.78844504566771,24.74228506455151,24.881979693135538,-1.605646007327979,-1.6903738827859778,-1.4644328815646481,False,False,False,-0.25,1835.8,23.392,1.0859999999999999,101.5,38.67757635,41,10.65,25.66,4.242,27.459075,0.4202,4.64,-1.55,26.418000000000006
Richmond_Eucalyptus_saligna,20.56293084285672,20.52767564995332,19.885651002551644,5.616021793251835,5.14601588496283,4.2473095780051295,0.5154,0.4579522743322758,0.36527891279014707,4.64,4.64,4.64,31.54353067431502,30.758925693992452,29.21283379002565,24.792633980344572,24.878188577872773,25.04289525085481,-1.7751017582439763,-1.6338886324806452,-1.3797050061066491,False,False,False,-0.25,1831.0,23.502,1.0,101.5,38.50816095,41,10.8,27.98,4.724,28.33047,0.5154,4.64,-1.5,26.418000000000006
Richmond_Eucalyptus_saligna,19.70360033697018,18.667114183269607,17.742933736443128,9.353784379582082,6.244944209022343,4.951302446217537,0.58225,0.3682485176366635,0.2866403470574936,9.29,9.29,9.29,32.759007001518356,30.09105264014789,28.29003984902113,28.20799061161519,28.467447395277034,28.579996742339066,-3.0742625152666228,-1.9445575091599736,-1.5774033821753128,False,False,True,-0.25,1811.75,27.84,1.64,101.3,38.43611888,41,12.933333333333302,27.875,9.1625,29.35891875,0.58225,9.29,-2.25,28.56
Richmond_Eucalyptus_saligna,17.69391833387106,17.647771765424253,16.757582620811394,7.235466986291728,6.801441305852068,5.634657472455357,0.345,0.3175188218860729,0.2568239862519124,4.64,4.64,4.64,30.136774177099,29.420263540483738,27.887563980077115,29.20685177613628,29.279388944731732,29.475767703515977,-2.2834690109919684,-2.142255885228637,-1.7751017582439763,False,False,True,-0.25,1806.0,28.23,2.0625,101.3,38.81254125,41,13.066666666666698,22.8,6.765,26.3445,0.345,4.64,-1.3,30.7275
Richmond_Eucalyptus_saligna,16.56018910840698,17.65482164019525,16.875775425194742,6.068819628978821,7.097857743258933,5.992321622143687,0.27175,0.3243471332391292,0.2678259419063147,4.64,4.64,4.64,28.69562221980894,29.66391098778259,28.31578221851738,29.57077721440231,29.399597016566695,29.583737132456346,-1.8526451231762493,-2.1660778189510554,-1.824151241742176,True,False,True,-0.2,1803.5,28.405,2.1275,101.3,38.87308294,41,13.216666666666699,20.2,5.6,25.10326875,0.27175,4.64,-1.3,31.525
Richmond_Eucalyptus_saligna,17.576963613784162,17.444761225762946,16.259286307906006,7.717418724853058,7.127304521662668,5.604490497882877,0.354,0.3192729920551549,0.2427953978496084,4.64,4.64,4.64,30.2736900617451,29.449853578242173,27.497482115331522,29.418343889447748,29.515205627148557,29.770213475103784,-2.3655349889895683,-2.1660778189510554,-1.710175716005883,False,False,True,-0.2,1799.5,28.5325,2.175,101.3,38.68613831,41,13.35,23.95,7.3225,25.86320625,0.354,4.64,-1.4,31.725
Richmond_Eucalyptus_saligna,11.29900920017252,17.801231940333594,16.487626229169816,2.841078582739365,7.429282906257322,5.771890210114582,0.10325,0.30168128732439503,0.22652762652181405,4.64,4.64,4.64,21.696893075115128,29.512196961259974,27.33317229127905,29.962506051441288,29.170816772508694,29.446103434589855,-0.9582278519592718,-2.2927166612702634,-1.7816358406830748,True,False,True,-0.22,1804.0,28.2525,2.4325,101.2,39.44024963,41,13.566666666666698,9.6925,2.515,22.67146875,0.10325,4.64,-1.25,32.0775
Richmond_Eucalyptus_saligna,13.435481495043256,17.791409705617944,16.956346026864928,3.6094173347645784,7.0100879632162645,5.8680032443408034,0.14925,0.31864135462258864,0.2606681600496457,4.64,4.64,4.64,24.524473688651444,29.825654070462488,28.361779559411737,29.922307027999896,29.333666501582552,29.524485741917786,-1.1853748833313555,-2.150749766662711,-1.8100292196045853,True,False,True,-0.22,1804.0,28.325,2.1325,101.2,39.25254506,41,13.7,13.85,3.1625,22.6968,0.14925,4.64,-1.35,31.5525
Richmond_Eucalyptus_saligna,12.294448351431846,17.009211745714406,15.373227886856725,3.899687496218542,7.724197270908522,5.771890210114582,0.127,0.27368486172320755,0.1968527332515558,4.64,4.64,4.64,23.496212328710183,28.85056284412629,26.351788992394983,30.339152705315236,29.693498247773746,30.01574819652855,-1.2421616411743763,-2.406290176956305,-1.7816358406830748,True,True,True,-0.22,1803.5,28.8475,2.8125,101.0,39.23455987,41,15.75,13.525,3.5475,20.163675,0.127,4.64,-1.3,31.8725
Richmond_Eucalyptus_saligna,11.818953446828864,16.795479920974323,15.403535901215406,3.4985301825098283,7.343375625885925,5.675272400874957,0.12075,0.2778396691452105,0.20746320854564196,4.64,4.64,4.64,23.402485460976024,29.186272496893412,27.02024588644328,30.71946711546273,30.06212578842101,30.339403850311136,-1.156981504409845,-2.264323282348753,-1.7532424617615645,True,True,True,-0.22,1801.0,29.1375,2.6,101.0,39.29839463,41,15.833333333333302,10.55,3.1425,23.48206875,0.12075,4.64,-1.35,31.94
Richmond_Eucalyptus_saligna,12.055548479698286,16.54035100133513,15.481121978269368,3.729880204708985,7.3414899747630775,5.992321622143687,0.13125,0.28235967234090503,0.22417292482434945,4.64,4.64,4.64,23.904922200085412,29.04480441220663,27.40356799132423,30.849937432198733,30.233789173663716,30.457077207989702,-1.1972858501925645,-2.2515594632532747,-1.824151241742176,True,True,True,-0.2,1796.0,29.31,2.555,101.0,38.85357788,41,16.0,12.625,3.355,21.6328875,0.13125,4.64,-2.55,32.63
Richmond_Eucalyptus_saligna,9.78650710533774,16.50537056716362,15.165152096531115,2.7090934648405898,7.536069419124523,5.8961234738908885,0.088225,0.2738078989284842,0.20724222197220207,4.64,4.64,4.64,21.117410801684088,28.941291770977358,26.906244435637035,31.05336286394267,30.22461182380575,30.49542664778545,-0.9123470358518316,-2.308547226121422,-1.7956573603081027,True,True,True,-0.2,1796.25,29.345,2.725,101.0,39.01747106,41,16.0833333333333,9.26,2.4275,20.34099375,0.088225,4.64,-0.85,33.155
Richmond_Eucalyptus_saligna,15.687177722906153,16.102795807913807,15.154001147245204,6.4172108457615735,6.5869383146711815,5.4417362020084274,0.276,0.2829366709272753,0.2279951012969757,4.64,4.64,4.64,29.002335985373588,28.93518246038888,27.443559922505283,30.597192729615106,30.56938390705793,30.76289864490262,-2.001042759465306,-2.0575280097706394,-1.718616507938644,True,True,True,-0.25,1794.5,29.4975,2.2225,101.0,38.4731025,41,16.216666666666697,17.6,5.9475,26.445825,0.276,4.64,-2.65,32.1175
Richmond_Eucalyptus_saligna,12.709951928016185,16.089310281502357,14.897377401566962,4.2819518080595715,7.0259732061384055,5.634657472455357,0.1505,0.2645744356678736,0.2061350696281188,4.64,4.64,4.64,24.981954473128877,28.626301049718503,26.82095210299881,30.921939586420518,30.455463282132808,30.687549899932627,-1.3797050061066491,-2.19874113553397,-1.7751017582439763,True,True,True,-0.25,1791.0,29.4875,2.5925,101.0,38.77809075,41,16.283333333333303,11.8,3.8825,24.419325,0.1505,4.64,-1.25,33.0625
Richmond_Eucalyptus_saligna,12.013926017030338,12.703516752310989,12.7680784438269,0.9517127739532694,1.9431279788900897,2.2613262143164943,0.18025,0.3974645440000153,0.4751823881088634,4.64,4.64,4.64,27.97883737712898,33.51938431597568,34.306830466261104,15.087365411525345,14.9228876197499,14.87233856495398,-0.504183626373996,-0.7583672527479921,-0.8430951282059909,False,False,False,-0.25,410.0,14.855,0.53375,102.1,39.02101744,57,7.91666666666667,10.425,0.922,29.0296125,0.18025,4.64,-0.45,15.9925
Richmond_Eucalyptus_saligna,12.119008248650847,12.735785765608373,12.839628182636625,0.9668864787614098,1.8956628246540088,2.474174148778013,0.192,0.4059546847946345,0.5573213079178977,4.64,4.64,4.64,28.62117584801764,33.692148115524866,34.99570075760985,15.071079190200605,14.916802299132204,14.825599645295416,-0.504183626373996,-0.7583672527479921,-0.8995803785113233,False,False,False,-0.25,411.0,14.8375,0.509,102.1,39.10030425,57,7.98333333333333,8.62,0.9335,31.18276875,0.192,4.64,-0.5,16.05
Richmond_Eucalyptus_saligna,12.543159843499513,12.572873995139068,12.59958085021348,1.6937393582960545,1.644641006425126,1.7193944345094818,0.3154,0.305018942146805,0.3211601929592716,4.64,4.64,4.64,32.16149552400595,31.927969711539717,32.211138844678565,15.269255297713046,15.277289862531724,15.265062282263436,-1.0044964868918085,-0.9777613994275844,-1.0044964868918085,False,False,False,-0.55,410.0,15.164000000000001,0.5738,102.2,38.91670335,57,8.63333333333333,11.38,1.686,32.38347,0.3154,4.64,-1.15,16.832
Richmond_Eucalyptus_saligna,17.23833181658317,18.031737320527984,17.58062680811064,3.6613127992027854,4.297732590748792,3.6685442706112217,0.2545,0.3048946741977851,0.2560147202396245,4.64,4.64,4.64,27.3369513975662,28.69350742447917,27.14989561235033,21.510443248451573,21.405457545034746,21.509129975899853,-1.5391982361762888,-1.7263438484258569,-1.5391982361762888,False,False,False,-0.55,1020.0,20.9725,1.4625,102.2,38.72160206,57,11.083333333333302,13.375,3.525,29.0296125,0.2545,4.64,-1.95,22.6625
Richmond_Eucalyptus_saligna,17.804428298057967,18.037732738191302,17.793967601318176,4.2588451902792785,4.2210515106679525,3.8566447299140183,0.31475,0.3113159354765509,0.28222235515788346,4.64,4.64,4.64,28.932431591901196,28.70602124310453,27.856626176800074,21.521504379855838,21.52770732843837,21.587564775014496,-1.699608760961633,-1.699608760961633,-1.592668411104737,False,False,False,-0.55,1019.0,21.0775,1.4025,102.2,38.54175019,57,11.183333333333302,17.65,4.135,28.16835,0.31475,4.64,-2.0,22.7625
Richmond_Eucalyptus_saligna,18.723185475020767,18.314718008661245,18.040080082816363,5.335804706496184,3.9570031293569423,3.522911670454206,0.508,0.35434880900409976,0.3120423560663901,4.64,4.64,4.64,32.06598682871167,29.69938509042829,28.688669078013838,21.43413828891337,21.65586936793782,21.727948143636123,-1.984248906009708,-1.5794537498252423,-1.444522031097087,False,False,False,-0.5,1019.0,21.14,1.14,102.2,38.53947038,57,11.433333333333302,23.825,5.205,29.61223125,0.508,4.64,-1.48,22.0225
Richmond_Eucalyptus_saligna,18.280074724801146,18.59087356199597,18.071671892991507,4.590881747190842,4.871058937095361,3.837190362572023,0.3855,0.4132050343351282,0.3144790173627898,4.64,4.64,4.64,30.48243120616496,30.863399374807557,28.838976274746642,21.561079112882275,21.516148204114398,21.684192747518587,-1.4644328815646481,-1.5491607570226469,-1.2667345054959842,False,False,False,-0.25,1017.0,21.16,1.25,102.2,38.63775563,57,11.55,15.275,4.4525,31.106775,0.3855,4.64,-1.45,22.6725
Richmond_Eucalyptus_saligna,18.52361524180544,18.61651903203533,18.142522454584263,4.8829851836501765,4.692631869533453,3.7338766114787667,0.45175,0.430074053814933,0.33097668132349894,4.64,4.64,4.64,31.326193717585408,30.95785675104629,29.082778061809286,21.413961760883808,21.444441224350147,21.601047620373627,-1.5491607570226469,-1.4926755067173139,-1.2384918803433178,False,False,False,-0.25,1018.75,21.05,1.15,102.2,38.45917031,57,11.6333333333333,20.85,4.735,29.7388875,0.45175,4.64,-1.41,22.1425
Richmond_Eucalyptus_saligna,20.585484991492397,20.08682656723741,19.18546348528271,7.792920608428072,6.115182376768856,4.951302446217537,0.52525,0.3919374636723492,0.3030157150627181,4.64,4.64,4.64,31.572282003949642,29.65101641470152,27.73820506410169,24.761443163252515,25.04117909930377,25.24512423847613,-2.452924761907966,-1.916314884007308,-1.5774033821753128,False,False,False,-0.25,1835.0,23.84,1.52,102.0,38.45917031,57,13.45,25.85,7.2,28.9282875,0.52525,4.64,-1.75,24.9425
Richmond_Eucalyptus_saligna,20.65538937169755,20.146815786629453,19.406174165627057,7.744131581936507,6.025662927554422,5.050275046627757,0.53875,0.3975761715003594,0.31984393354557505,4.64,4.64,4.64,31.685325028416568,29.72005707453485,28.099756298378463,24.55772602449525,24.84497568139116,25.01621719655305,-2.452924761907966,-1.8880722588546412,-1.605646007327979,False,False,False,-0.25,1833.0,23.63,1.4725,102.0,38.43789206,57,13.516666666666698,27.8,7.1425,28.472325,0.53875,4.64,-2.1,24.75
Richmond_Eucalyptus_saligna,20.603847116499963,19.450272285392682,19.053597221613273,7.681587926895737,5.117863171587463,4.746062740283958,0.51375,0.3159077056859305,0.2875699897971382,4.64,4.64,4.64,31.606332528140513,28.196199345854808,27.414567161101388,24.651595444980263,25.086781543024998,25.15343103665221,-2.7668528746330088,-1.9032898747728149,-1.7953444997902908,False,False,False,-0.5,1833.25,23.715,1.5275,102.0,38.64003544,57,13.6333333333333,20.15,7.1025,30.8534625,0.51375,4.64,-1.7,25.0925
Richmond_Eucalyptus_saligna,20.277640867988307,19.376089912157692,18.783767014172227,7.1058749066199525,5.1293772700370805,4.562435909631024,0.46525,0.31629060801167663,0.27438622057941403,4.64,4.64,4.64,30.850929840932878,28.039925541884127,26.888420614154164,24.757376493357075,25.095545118227808,25.197072238168754,-2.55096212466796,-1.9032898747728149,-1.7413718122990285,False,False,False,-0.5,1832.0,23.7275,1.53,102.0,38.43206588,57,13.7,24.375,6.4925,28.39633125,0.46525,4.64,-1.9,24.9075
Richmond_Eucalyptus_saligna,18.66289622664803,19.14058162404415,18.42005478438853,5.6335229265608335,5.777546693827888,4.950531067888822,0.29125,0.2968177495430424,0.2512428525545736,4.64,4.64,4.64,27.725512898974646,27.633002879261497,26.208500961090387,25.12322949750337,25.09937082414105,25.24185233660705,-2.127370160389217,-2.180840335317665,-1.9134894606754247,False,False,True,-0.55,1827.0,23.8675,1.8675,102.0,38.54048363,57,13.833333333333302,15.925,5.1375,28.19368125,0.29125,4.64,-1.5,26.255
Richmond_Eucalyptus_saligna,20.23521444725613,19.227880157475568,18.559771823634478,7.05296488775946,5.000483809417141,4.411466798654421,0.4495,0.29977425301877625,0.2579712298060028,4.64,4.64,4.64,30.78106789907147,27.74100157763009,26.46992894436176,24.7808450089913,25.13264681687791,25.238271965288092,-2.6086017347452497,-1.9402245481396487,-1.753078935890081,False,False,False,-0.55,1831.0,23.745,1.57,102.0,38.59038619,57,13.9,22.575,6.465,28.9282875,0.4495,4.64,-2.25,25.06
Richmond_Eucalyptus_saligna,16.67269419284635,18.395032887864552,17.397597061046735,4.547317177732047,5.722813997547371,4.683091212855912,0.212,0.2750834426712529,0.22051895824374276,4.64,4.64,4.64,25.32438291273309,27.157776361076568,25.231398223153697,25.86576000645316,25.667969132604103,25.84223643054457,-1.779814023354305,-2.1541052478534413,-1.8332841982827532,True,False,False,-0.55,1521.0,24.8375,2.075,101.9,38.41408069,57,15.283333333333301,17.8,4.2425,23.22875625,0.212,4.64,-1.8,27.445
Richmond_Eucalyptus_saligna,18.22272150429907,18.621288073704058,17.835642047472774,5.467971668204408,5.447629234329155,4.593002696411426,0.29075,0.2896897688247925,0.2402359577922958,4.64,4.64,4.64,27.889495591393146,27.620493142189197,26.01643111271225,25.611104616444038,25.6144656183756,25.75871076514539,-2.0738999854607694,-2.0738999854607694,-1.8065491108185292,False,False,False,-0.55,1522.0,24.72,1.85,101.8,38.45841038,57,15.35,18.45,5.0925,26.648475,0.29075,4.64,-2.0,26.4225
Richmond_Eucalyptus_saligna,19.663740257720924,19.56412941376581,18.811199124250578,7.120853849734316,6.3558964883923394,5.1488155882976425,0.453,0.39420642049134935,0.31039893186644835,4.64,4.64,4.64,30.780357067181225,29.787961623874544,28.021947554210676,25.329474514847984,25.45275583774827,25.65273938222052,-2.2269837606866356,-2.001042759465306,-1.6338886324806452,False,False,False,-0.25,1524.0,24.69,1.62,101.8,38.30996925,57,15.466666666666699,25.625,6.7175,27.53506875,0.453,4.64,-1.8,25.705
Richmond_Eucalyptus_saligna,18.833450186535245,18.951988482605024,18.342776301703466,5.835268086674375,5.4908737755215045,4.746062740283958,0.333,0.3102562960855304,0.2645880167972464,4.64,4.64,4.64,29.04848035945601,28.32039402291502,26.986891272293487,25.47133695818767,25.52866054430603,25.654106787043762,-2.1191806247378637,-2.011235249755339,-1.7953444997902908,False,False,False,-0.5,1523.0,24.6325,1.7375,101.8,38.65675406,57,15.516666666666698,21.575,5.4325,26.62314375,0.333,4.64,-2.4,25.905
Richmond_Eucalyptus_saligna,19.363274258331515,19.497579755576844,18.3623984857125,6.926208632374912,6.599676382481108,4.951302446217537,0.399,0.3764863047087997,0.2713053676448899,4.64,4.64,4.64,30.179190335246833,29.65397953118537,27.117365187952657,25.44372431949214,25.496307018473374,25.769131154813863,-2.170498510381304,-2.0575280097706394,-1.5774033821753128,False,False,False,-0.25,1520.75,24.7875,1.78,101.8,38.51895206,57,15.6166666666667,23.65,6.58,27.28175625,0.399,4.64,-1.5,26.325
Richmond_Eucalyptus_saligna,20.02207419489297,19.58175744534023,18.9864841080495,7.8080923999597465,6.250395474882432,5.2469131978155135,0.5285,0.4006775916752582,0.32898940354859624,4.64,4.64,4.64,31.63713071242271,29.8920549141845,28.46161764485825,25.264275515453072,25.51268292540539,25.678774097818327,-2.452924761907966,-1.9728001343126398,-1.6621312576333116,False,False,False,-0.25,1521.0,24.7325,1.56,101.8,38.29375725,57,15.683333333333302,26.75,7.455,28.472325,0.5285,4.64,-1.65,25.4375
Richmond_Eucalyptus_saligna,17.037283659416836,18.04123301019421,18.04901976037009,1.7167796350184426,2.5200958710324053,2.5455925305321108,0.2595,0.4009747519238317,0.4122929928490093,4.64,4.64,4.64,28.15270212960253,31.440211388593674,31.5940962324115,17.794174063646356,17.646557733224228,17.64114750825778,-1.095953773323969,-1.3320469474366583,-1.3320469474366583,False,False,False,-0.65,1032.0,16.85,0.58975,102.2,39.19073681,77,9.58333333333333,16.6,1.445,27.9657,0.2595,4.64,-0.9,18.575
Richmond_Eucalyptus_saligna,17.663476977716684,18.10546419435641,18.18725563056028,2.1016928662454712,2.468190014570298,2.640594540608514,0.34425,0.41414329996677424,0.4570124296571571,4.64,4.64,4.64,30.341122739204053,31.5476272711584,32.1314614883994,17.884173370103472,17.817132237987487,17.784995992950336,-1.2008840729296089,-1.305814372535249,-1.3582795223380686,False,False,False,-0.65,1030.0,17.0125,0.5529999999999999,102.2,39.09549131,77,9.68333333333333,16.95,1.7675,30.296175,0.34425,4.64,-1.3,18.795
Richmond_Eucalyptus_saligna,17.147546652348318,18.152614701239592,18.226028552727357,1.7430887213618689,2.6001301892772237,2.7704562947974183,0.2675,0.4220906251617038,0.4632238279168292,4.64,4.64,4.64,28.349914605659126,31.707171002001672,32.247160919127424,18.0528391096559,17.895545172743386,17.864154252148975,-1.0502251301078886,-1.2885796107532417,-1.3415472731188756,False,False,False,-0.6,1028.25,17.1175,0.57925,102.2,39.14260744,77,9.78333333333333,17.45,1.46,27.73771875,0.2675,4.64,-1.5,19.1025
Richmond_Eucalyptus_saligna,17.32687057650476,18.159510276829646,18.09245180091533,1.8590165798270024,2.5989860091920103,2.481329493895457,0.29025,0.42619868583747866,0.4105471496730079,4.64,4.64,4.64,28.8860471298768,31.60502643200151,31.340403515546107,18.14254129975755,18.007016474295217,18.027329827402188,-1.1031927924735228,-1.2885796107532417,-1.2620957795704246,False,False,False,-0.6,1027.0,17.23,0.57225,102.2,38.97694106,77,9.86666666666667,20.55,1.56,26.62314375,0.29025,4.64,-0.7,19.29
Richmond_Eucalyptus_saligna,19.087872364443193,19.74791980876924,19.392871859089798,4.080709846539212,4.335942978442743,3.989990304280314,0.292,0.3156591474596014,0.2849535762681604,4.64,4.64,4.64,28.018469821019078,28.44109514441993,27.567954260812048,22.76621798214271,22.718785171959734,22.782752468286237,-1.7123209096783136,-1.7917724032267643,-1.6858370784954966,False,False,False,-0.6,1840.0,21.195,1.265,102.1,39.06433388,77,11.216666666666699,16.225,3.485,28.90295625,0.292,4.64,-2.15,24.42
Richmond_Eucalyptus_saligna,19.62688733001821,19.713464604749426,19.43261684609175,4.587246451744383,4.256275375505513,3.989990304280314,0.34825,0.32162042947273256,0.2963903015129268,4.64,4.64,4.64,29.160250324352063,28.35838749542734,27.668274909376283,22.715630124783694,22.775118004266965,22.82478431843877,-1.8712238967752155,-1.7652885720439473,-1.6858370784954966,False,False,False,-0.6,1836.0,21.24,1.21,102.1,38.77783744,77,11.3,21.975,3.94,27.256425,0.34825,4.64,-2.3,24.45
Richmond_Eucalyptus_saligna,20.334969324966565,19.69085227285316,19.563892970491448,5.228682800133644,3.935244492223885,3.8459941105281024,0.4434,0.31862951064622513,0.3078800659665353,4.64,4.64,4.64,30.828290131992606,28.283548519445983,27.97661995878829,22.850234014240268,23.085754406161875,23.103253666453263,-2.119024194478957,-1.7255355709578082,-1.699302996056398,False,False,False,-0.65,1835.6,21.488000000000003,1.1,102.1,38.7843729,77,11.45,22.3,4.47,29.363984999999996,0.4434,4.64,-1.95,24.276
Richmond_Eucalyptus_saligna,17.809156248202324,19.591688448194297,19.624766441421148,3.2898583735735536,4.232223475227667,4.292483596202288,0.22125,0.30028349001827753,0.3033933077705404,4.64,4.64,4.64,25.66842285001317,28.057640642236663,28.13546348243027,23.12095905116309,22.945126774125978,22.93473509266517,-1.5419075466479382,-1.804233295662038,-1.830465870563448,True,False,False,-0.65,1831.0,21.415,1.295,102.1,39.10663706,77,11.6333333333333,17.2,2.7475,25.35658125,0.22125,4.64,-1.45,25.1625
Richmond_Eucalyptus_saligna,20.160487721191547,19.574206143661954,19.855369679756144,4.847071257607901,3.736615425058999,4.057701883618033,0.4178,0.3096520790868477,0.3384323237919743,4.64,4.64,4.64,30.402593342202398,28.01206039606593,28.703308317915443,22.859272926995835,23.06371809541541,23.004326677089214,-2.0510285682401515,-1.7132714261801136,-1.8171967006601253,False,False,False,-0.7,1831.0,21.434,1.062,102.1,38.7369528,77,11.7,24.18,4.092,28.067025,0.4178,4.64,-2.4,24.324
Richmond_Eucalyptus_saligna,20.448968401783446,19.539357766431557,19.532565125062487,5.31266319694793,3.684570552332495,3.7039407474395265,0.483,0.3139911673813169,0.3133925040087023,4.64,4.64,4.64,31.109909919026755,27.938175496905718,27.92394213019345,22.88101806615453,23.17992666703392,23.17712300634495,-2.206916479960169,-1.7132714261801136,-1.7132714261801136,False,False,False,-0.7,1826.75,21.545,1.025,102.1,38.50451325,77,11.833333333333302,26.475,4.505,28.269675,0.483,4.64,-2.25,24.4
Richmond_Eucalyptus_saligna,17.18405149545137,13.9283291302344,14.457977158750953,9.212003548002675,4.5788434233536135,4.9931786686717965,0.4054,0.18011252236678124,0.19915654229589447,4.64,4.64,4.64,31.401823183307037,25.88637367019208,26.624646399213308,30.282283277231265,31.047273955905236,30.974492619660307,-3.9476648275003634,-1.9730846123801429,-2.1029912054801576,False,True,True,-0.7,1803.6,29.625999999999998,2.332,101.8,38.7106083,77,14.1166666666667,24.2,8.796,27.094305,0.4054,4.64,-2.5,29.678
Richmond_Eucalyptus_saligna,13.887475778142205,13.669884091821148,14.104250884346746,5.527796013293039,4.882338035866638,5.237794371911303,0.18675,0.16384111236158594,0.17730573972773114,4.64,4.64,4.64,26.90275853834927,25.44304992192141,26.058523504299828,30.952129866609283,31.062116956595034,31.000956898523626,-2.2848604358201774,-2.0770098868601545,-2.180935161340166,True,True,True,-0.7,1803.0,29.7325,2.81,101.8,39.23152013,77,14.25,13.95,5.11,25.229925,0.18675,4.64,-2.5,31.235
Richmond_Eucalyptus_saligna,16.60394662713235,13.771136491540178,14.230125285981138,8.488844313270894,4.63245054952333,4.9931786686717965,0.3492,0.1746354585536677,0.19038023316431546,4.64,4.64,4.64,30.69749311007573,25.753406950092412,26.39405216369433,30.477733612483807,31.119325473757318,31.0562382379923,-3.480001092340312,-1.9990659310001453,-2.1029912054801576,True,True,True,-0.7,1803.4,29.715999999999998,2.45,101.8,38.8163916,77,14.316666666666698,22.04,8.06,26.648475,0.3492,4.64,-2.15,30.3
